trip_id,part,trip_id_unique_station,trip_id_unique,line_id,direction,alternative,cluster,station_index,station_id,station_name,arrival_time,door_closing_time,arrival_is_estimated,latitude,longitude,passengers_up,passengers_continue,mekadem_nipuach_luz,passengers_continue_menupach
416268,?,416268a16,416268a,39017,1,0,?????-??? ???,16,20092,???????/??? ?'????????,17:28:00,17:28:00,FALSE,32.09141,34.83344,4,34,2.75,93.5
317422,?,317422a30,317422a,21088,1,#,????? ?????? ???????????+????? ?????,30,36369,?? ???/??????? ????,21:08:55,,TRUE,32.02327,34.76804,0,10,2.6,26
222320,?,222320a17,222320a,17009,2,0,?? ????,17,21243,?????????/??? ???? ????,23:15:38,,TRUE,32.06943,34.78679,0,5,1.5,7.5
310998,?,310998c10,310998c,12125,2,0,?????-?? ??,10,36266,???? ????/??????,5:08:11,,TRUE,32.016464,34.7594,0,5,5,25
110554,?,110554b8,110554b,10605,2,#,???? ????? ?????,8,20050,??? ????/???? ?????,19:20:50,,TRUE,32.10396,34.79266,0,18,1.454545455,26.18181818
115252,?,115252c41,115252c,12238,1,0,"?""?-?""?",41,25543,?????????/??????,7:58:00,7:58:00,FALSE,32.07517,34.770527,0,11,2.666666667,29.33333333
211589,?,211589b3,211589b,20070,2,0,?????-??? ??,3,31900,????? ????? ????/???? ???????,14:20:00,14:21:00,FALSE,32.06257,34.84618,4,13,2.8,36.4
320785,?,320785a18,320785a,53073,2,0,"?????-????""?-?????",18,33206,?????????'/???????,9:33:00,9:33:00,FALSE,32.00712,34.76855,3,10,11,110
111447,?,111447c11,111447c,10524,1,#,???? ????? ?????,11,26894,?? ?????? / ??? ???,8:02:00,8:02:00,FALSE,32.160007,34.842373,1,14,0.666666667,9.333333333
314839,?,314839c17,314839c,10138,2,0,????-????,17,31696,???????/????,14:33:46,,TRUE,31.96435,34.79444,0,5,1.5,7.5
121179,?,121179a4,121179a,10525,2,#,???? ????? ?????,4,23014,????? ???????/??? ???? ????,16:55:00,16:55:00,FALSE,32.07429,34.79102,3,17,2,34
311936,?,311936b2,311936b,10189,1,0,"?????-????""?-?????",2,21357,???? ??????/????,17:05:00,17:05:00,FALSE,32.11316,34.83961,2,11,2.25,24.75
210314,?,210314b15,210314b,14267,1,0,?????-??? ??,15,26188,"???""?/???? ???????",15:59:34,,TRUE,32.06361,34.82342,0,8,3,24
114934,?,114934c19,114934c,15066,1,0,"?""?-?""?",19,21500,??? ??? ?'????????/???? ???,6:32:50,,TRUE,32.09139,34.824448,0,20,4.333333333,86.66666667
311725,?,311725b1,311725b,22089,2,0,"?????-????""?-?????",1,37442,???? ????? ???,10:39:00,10:40:00,FALSE,32.00203,34.80125,0,0,1.125,0
121632,?,121632a9,121632a,14026,2,#,???? ????? ?????,9,25961,"???""? ???/????? ?????",20:51:48,,TRUE,32.109,34.79057,0,1,2.8,2.8
222079,?,222079a15,222079a,13104,2,1,?? ????,15,26035,??? ??? ????/??? ?????????,5:30:18,,TRUE,32.06155,34.80018,0,5,0.5,2.5
312363,?,312363a31,312363a,18019,1,0,"?????-????""?-?????",31,36248,???? ????/??????,12:02:00,12:02:00,FALSE,32.02164,34.75727,1,13,2.25,29.25
316892,?,316892a15,316892a,18019,2,0,"?????-????""?-?????",15,36267,???? ????/??????,0:37:30,,TRUE,32.01688,34.75927,0,5,2.285714286,11.42857143
113567,?,113567c23,113567c,15066,2,0,"?""?-?""?",23,23038,??? ?'????????/???????,14:37:06,,TRUE,32.09028,34.82065,0,7,3.25,22.75
314584,?,314584c5,314584c,23076,2,0,????-????,5,31676,???? ?????/???????,6:47:00,6:47:00,FALSE,32.030685,34.866524,5,17,2,34
112162,?,112162c1,112162c,11249,1,#,?????,1,39795,?. ???? ???????,12:00:00,12:00:00,FALSE,32.170307,34.902027,0,0,1.75,0
115198,?,115198c24,115198c,12149,1,#,?????,24,20099,????? ??????/??? ????,18:25:08,,TRUE,32.132816,34.796383,0,21,2.166666667,45.5
313127,?,313127c9,313127c,16040,1,0,?? ??-??? ??,9,21534,????? ??? ????/??? ????,19:10:00,19:10:00,FALSE,32.090294,34.795303,0,17,2.714285714,46.14285714
414642,?,414642a9,414642a,39017,2,0,?????-??? ???,9,36541,????? ??????/???? ???,13:12:34,,TRUE,32.07973,34.85044,0,5,3.333333333,16.66666667
221387,?,221387a37,221387a,21007,1,0,?? ????,37,25640,"??""?/??? ????? ??????",14:44:00,14:44:00,FALSE,32.04745,34.79069,3,23,2.5,57.5
211822,?,211822b31,211822b,17063,2,0,?????-??? ??,31,25369,?????/??????,9:15:00,9:15:00,FALSE,32.0733,34.76675,0,3,3.333333333,10
218243,?,218243a5,218243a,38032,2,0,?? ????,5,21242,"?????/??""?",18:13:00,18:14:00,FALSE,32.06604,34.82852,2,13,2.4,31.2
114665,?,114665c12,114665c,12238,2,0,"?""?-?""?",12,21764,??? ???? ????/?? ???? ?????,20:43:00,20:43:00,FALSE,32.07972,34.7951,0,14,2.6,36.4
211486,?,211486b13,211486b,14267,2,0,?????-??? ??,13,26206,"???""? ????/??????",12:49:00,12:49:00,FALSE,32.072,34.82305,4,13,4,52
222584,?,222584a8,222584a,33027,1,0,?? ????,8,26423,???? ??/????? ????,19:32:32,,TRUE,32.10822,34.81968,0,6,1,6
111877,?,111877b8,111877b,10504,1,#,???? ????? ?????,8,37053,?????/??????,7:57:00,7:57:00,FALSE,32.18183,34.86826,3,6,3,18
313464,?,313464c43,313464c,23056,2,0,????-????,43,25867,???? ?????/?????,14:51:00,14:51:00,FALSE,32.099136,34.779804,0,0,2.75,0
314455,?,314455a19,314455a,18099,2,#,????? ?????? ???????????+????? ?????,19,35061,??????/?????,14:53:00,14:53:00,FALSE,32.01417,34.76642,9,44,2.25,99
313899,?,313899c20,313899c,34015,2,0,????-????,20,31498,?????/?????,7:34:00,7:34:00,FALSE,32.056087,34.860416,0,1,2,2
310280,?,310280a46,310280a,10144,1,#,????? ?????? ???????????+????? ?????,46,35083,????? ??????? /??????,6:59:21,,TRUE,31.94432,34.89042,0,13,2,26
210329,?,210329b15,210329b,16061,2,0,?????-??? ??,15,26138,?????????/??????,6:06:55,,TRUE,32.07932,34.81419,0,13,6,78
321481,?,321481a48,321481a,11289,1,0,"?????-????""?-?????",48,35881,??????/???????,0:54:54,,TRUE,32.01738,34.79581,0,0,2.4,0
118285,?,118285a1,118285a,10525,1,#,???? ????? ?????,1,32233,???? ??????/??????,12:16:00,12:16:00,FALSE,32.19185,34.84588,0,0,1,0
113976,?,113976c19,113976c,81001,1,0,"?""?-?""?",19,21654,??? ?'????????/??????,17:11:00,17:12:00,FALSE,32.085293,34.810135,10,45,3.583333333,161.25
315098,?,315098c4,315098c,17078,1,0,????-????,4,32378,???? ????/????? ?????,14:50:00,14:51:00,FALSE,32.08809,34.886826,1,1,1,1
310782,?,310782c44,310782c,27087,2,#,????? ?????? ???????????+????? ?????,44,36419,??????/??????,21:34:53,,TRUE,32.015987,34.80097,0,5,2.25,11.25
310155,?,310155c28,310155c,12172,1,0,"?????-????""?-?????",28,36398,????????/??????,21:45:08,,TRUE,32.015865,34.783367,0,8,2.375,19
313955,?,313955c28,313955c,17078,2,0,????-????,28,31598,????? ???????/????,14:22:00,14:22:00,FALSE,32.0739,34.903797,0,11,0.666666667,7.333333333
114222,?,114222c24,114222c,19047,2,#,?????,24,20328,???? ?????/???????,16:02:00,16:03:00,FALSE,32.146793,34.839096,4,26,2.8,72.8
115415,?,115415c42,115415c,29082,2,0,"?""?-?""?",42,38163,??? ??? ??????,18:20:00,18:20:00,FALSE,32.077038,34.888058,0,12,3.75,45
120323,?,120323a5,120323a,10502,2,#,???? ????? ?????,5,24068,?. ???? ?? ???? - ??????/??? ????,12:17:00,12:18:00,FALSE,32.08391,34.79509,5,17,1,17
113976,?,113976c2,113976c,81001,1,0,"?""?-?""?",2,35336,?? ?????/??????,16:39:00,16:39:00,FALSE,32.09116,34.885384,4,8,3.583333333,28.66666667
211228,?,211228b1,211228b,16061,1,0,?????-??? ??,1,26957,??????,10:02:00,10:02:00,FALSE,32.0673,34.76543,0,0,2.555555556,0
417607,?,417607a28,417607a,39017,1,0,?????-??? ???,28,32896,??????/??????,21:38:00,,TRUE,32.07778,34.8476,0,4,4.5,18
118726,?,118726a31,118726a,16024,1,#,???? ????? ?????,31,20302,??? ???/??? ?????,12:23:35,,TRUE,32.12478,34.82513,0,6,2.8,16.8
219596,?,219596a9,219596a,40044,2,0,?? ????,9,20448,???/???? ????,15:16:19,,TRUE,32.05235,34.75321,0,9,2.666666667,24
311245,?,311245c26,311245c,24006,1,0,?????-?? ??,26,36212,??? ??????/?????,16:36:17,,TRUE,32.02211,34.74976,0,9,2.5,22.5
111372,?,111372c14,111372c,11266,2,0,"?""?-?""?",14,35378,?. ???? ???? ????,10:58:00,10:58:00,FALSE,32.10504,34.86344,1,3,2.4,7.2
122392,?,122392a19,122392a,10605,1,#,???? ????? ?????,19,20269,???? ??????,20:02:00,20:02:00,FALSE,32.16449,34.81313,3,22,1.2,26.4
111309,?,111309b57,111309b,10525,1,#,???? ????? ?????,57,26284,??? ??? ???/????,20:46:12,,TRUE,32.08889,34.80817,0,3,1,3
313193,?,313193c3,313193c,20036,2,0,????-????,3,31898,"???""? ???? ???/???? ????",23:37:25,,TRUE,32.028057,34.866955,0,2,2.6,5.2
415455,?,415455a7,415455a,16061,1,0,?????-??? ??,7,21541,'??? ?'????????/???? ?'???,17:37:00,17:38:00,FALSE,32.07338,34.77509,3,19,2.230769231,42.38461538
312370,?,312370c21,312370c,12142,1,0,?? ??-??? ??,21,21150,?????? ????????/??' ???? ????,0:37:39,,TRUE,32.075665,34.782894,0,6,3,18
310505,?,310505c26,310505c,53073,1,0,"?????-????""?-?????",26,33220,'?????????'/???????,10:15:00,10:15:00,FALSE,32.007465,34.768543,1,2,3.333333333,6.666666667
411127,?,411127a6,411127a,17063,2,0,?????-??? ??,6,26206,"???""? ????/??????",6:56:00,6:56:00,FALSE,32.072,34.82305,6,12,3.333333333,40
312241,?,312241c15,312241c,17043,2,0,?? ??-??? ??,15,25744,"???""? ????/??? ??? ????",12:10:00,12:10:00,FALSE,32.065826,34.798706,2,6,2.714285714,16.28571429
115210,?,115210c39,115210c,81001,1,0,"?""?-?""?",39,39736,????? ???????/???????,10:33:00,10:33:00,FALSE,32.02657,34.748077,3,11,3.142857143,34.57142857
110920,?,110920b22,110920b,10617,1,#,???? ????? ?????,22,30000,???? ?????,21:26:44,,TRUE,32.20091,34.81914,0,2,1,2
321322,?,321322a48,321322a,12172,1,0,"?????-????""?-?????",48,36403,????/?????,14:44:56,,TRUE,32.02114,34.79889,0,0,2.857142857,0
315874,?,315874a2,315874a,10189,2,0,"?????-????""?-?????",2,34944,???? ???? ???/????? ???????,18:03:00,,TRUE,32.00331,34.80185,0,0,2.666666667,0
312288,?,312288c22,312288c,12142,2,0,?? ??-??? ??,22,20459,??? ????/?????,13:43:00,13:43:00,FALSE,32.0548,34.765858,0,12,2.333333333,28
111634,?,111634b28,111634b,10614,2,#,???? ????? ?????,28,39193,??. ?? ???/???? ?????,0:14:58,,TRUE,32.29787,34.85357,0,27,1.666666667,45
312115,?,312115c10,312115c,17043,1,0,?? ??-??? ??,10,33719,?????/????????,16:55:00,16:55:00,FALSE,32.020752,34.74552,2,9,3,27
315113,?,315113c26,315113c,19205,1,0,????-????,26,28668,???? ??????/????? ??????,6:37:00,6:37:00,FALSE,32.11388,34.8404,0,0,1,0
311190,?,311190c12,311190c,22018,2,0,?????-?? ??,12,36223,??? ??????/????? ???????,23:49:00,23:50:00,FALSE,32.022903,34.747665,0,3,3,9
417008,?,417008a8,417008a,16061,2,0,?????-??? ??,8,21242,"?????/??""?",19:49:00,19:49:00,FALSE,32.06604,34.82852,4,20,1.777777778,35.55555556
315096,?,315096c21,315096c,13445,2,0,????-????,21,21446,?????? ?'/?? ?????,5:39:21,,TRUE,32.095047,34.77555,0,0,2,0
111768,?,111768b43,111768b,14026,2,#,???? ????? ?????,43,36157,??? ??????/????????,8:08:35,,TRUE,32.00234,34.75347,0,3,4,12
115386,?,115386c1,115386c,11249,2,#,?????,1,22935,???? ??????,5:29:00,5:31:00,FALSE,32.065804,34.765198,2,2,1,2
115199,?,115199c21,115199c,12149,2,#,?????,21,26834,???? 4/???? ?????,20:01:01,,TRUE,32.12466,34.856327,0,27,1.75,47.25
120251,?,120251a1,120251a,10551,1,#,???? ????? ?????,1,20167,?? ???? ??????/?????,14:21:00,14:21:00,FALSE,32.16444,34.81919,0,0,1.333333333,0
221283,?,221283a40,221283a,17033,1,0,?? ????,40,26066,???? ??? ????/???,7:27:00,7:27:00,FALSE,32.04993,34.81506,0,2,2.333333333,4.666666667
115456,?,115456c21,115456c,15051,1,0,"?""?-?""?",21,37655,???? ???/?'????????,14:47:00,14:47:00,FALSE,32.092697,34.84825,3,24,2.333333333,56
312683,?,312683c19,312683c,10240,1,0,?? ??-??? ??,19,34643,"??""?/???",0:34:39,,TRUE,32.023556,34.757023,0,5,3.4,17
219230,?,219230a15,219230a,39028,2,0,?? ????,15,26427,????? ????/??? ?????,13:19:00,13:19:00,FALSE,32.11232,34.81654,4,13,1.666666667,21.66666667
118107,?,118107a4,118107a,10525,2,#,???? ????? ?????,4,23014,????? ???????/??? ???? ????,10:56:00,10:56:00,FALSE,32.07429,34.79102,3,10,1.333333333,13.33333333
110564,?,110564b33,110564b,10567,1,1,???? ????? ?????,33,21470,"??? ?'????????/??""?",6:28:00,6:28:00,FALSE,32.08965,34.81846,0,23,1.5,34.5
313989,?,313989c17,313989c,12125,2,0,?????-?? ??,17,36230,??' ???????/???? ???????,6:53:00,6:53:00,FALSE,32.029896,34.7505,3,20,2.833333333,56.66666667
311924,?,311924b41,311924b,53073,2,0,"?????-????""?-?????",41,25409,?????/??? ???? ????,12:31:00,12:31:00,FALSE,32.06126,34.77375,1,7,5,35
315120,?,315120a20,315120a,27003,1,0,"?????-????""?-?????",20,36375,????? ????/???????,18:01:00,18:02:00,FALSE,32.02393,34.77434,0,11,7,77
220870,?,220870a11,220870a,40044,2,0,?? ????,11,25303,???? ?????/????? ????,22:57:00,22:57:00,FALSE,32.05515,34.75753,3,9,2.5,22.5
316001,?,316001a44,316001a,16071,2,#,????? ?????? ???????????+????? ?????,44,20611,????? ???????/????? ?????,19:26:33,,TRUE,32.13142,34.79385,0,0,2.111111111,0
119734,?,119734a15,119734a,10600,1,#,???? ????? ?????,15,20374,???? ??????,9:57:00,9:57:00,FALSE,32.16586,34.8135,0,13,2.5,32.5
321456,?,321456a20,321456a,27003,1,0,"?????-????""?-?????",20,36375,????? ????/???????,10:57:00,10:57:00,FALSE,32.02393,34.77434,0,6,2.5,15
317466,?,317466a34,317466a,12171,2,#,????? ?????? ???????????+????? ?????,34,25992,???????/?????,23:18:00,23:19:00,FALSE,32.10953,34.79846,8,20,2.2,44
320785,?,320785a12,320785a,53073,2,0,"?????-????""?-?????",12,37635,??? ?????/??? ?????,9:22:00,9:23:00,FALSE,32.00779,34.78489,1,7,11,77
221305,?,221305a27,221305a,25005,1,0,?? ????,27,25937,?. ???? ?? ???? - ??????/??? ???,9:03:00,9:03:00,FALSE,32.0841,34.79566,0,0,3,0
310258,?,310258c20,310258c,22141,1,0,?????-?? ??,20,36420,??????/??????,12:48:00,12:48:00,FALSE,32.01658,34.8012,2,7,2.333333333,16.33333333
310518,?,310518a21,310518a,15145,2,#,????? ?????? ???????????+????? ?????,21,34991,???? ??????/????? ???????,6:24:00,6:24:00,FALSE,32.01743,34.78822,1,22,1,22
311261,?,311261b33,311261b,22089,1,0,"?????-????""?-?????",33,22028,??? ??? ????/??? ??????,13:11:00,13:12:00,FALSE,32.04624,34.78326,2,12,1.333333333,16
110136,?,110136c22,110136c,20048,2,#,?????,22,26970,"??? ?????/??â€™ ??""?",12:39:00,12:39:00,FALSE,32.117546,34.818047,0,8,2.333333333,18.66666667
312289,?,312289a48,312289a,18010,1,0,"?????-????""?-?????",48,36093,??? ????????/??? ??,11:10:00,11:10:00,FALSE,31.99825,34.73817,1,4,2.666666667,10.66666667
110107,?,110107b14,110107b,10572,2,#,???? ????? ?????,14,27072,"??' ??""?/??? ?????",17:37:09,,TRUE,32.11866,34.81673,0,7,1,7
414644,?,414644a1,414644a,39017,2,0,?????-??? ???,1,31427,??? ???? ????/???????,14:19:00,14:19:00,FALSE,32.08614,34.85378,1,1,3.333333333,3.333333333
119639,?,119639a28,119639a,77015,2,#,???? ????? ?????,28,25281,"???""? ?????/??' ????? ????",13:01:00,13:01:00,FALSE,32.04361,34.7808,0,9,3.75,33.75
311535,?,311535a26,311535a,21088,2,#,????? ?????? ???????????+????? ?????,26,34754,???????/????? ????,8:39:00,8:40:00,FALSE,32.02605,34.74685,0,6,3,18
211383,?,211383b13,211383b,16054,2,0,?????-??? ??,13,26333,???????/????,8:12:11,,TRUE,32.08136,34.81872,0,21,2.333333333,49
115158,?,115158c3,115158c,15051,1,0,"?""?-?""?",3,39570,???? ???/?????,7:03:00,7:03:00,FALSE,32.097973,34.88065,1,3,2.75,8.25
211234,?,211234b25,211234b,18057,2,0,?????-??? ??,25,20643,????? ??????/??? ??? ?????,20:21:00,20:21:00,FALSE,32.09842,34.82681,0,3,2.2,6.6
113489,?,113489a35,113489a,10601,1,#,???? ????? ?????,35,20064,"??? ????/??' ??""?",14:25:00,14:25:00,FALSE,32.12212,34.79417,0,12,2.333333333,28
412841,?,412841a9,412841a,12161,2,0,?????-??? ???,9,26520,"???? ??""?/???? ??",12:06:00,12:06:00,FALSE,32.08459,34.83637,0,14,2.833333333,39.66666667
312798,?,312798a42,312798a,22089,2,1,"?????-????""?-?????",42,26323,??? ?????/???? ?????,10:50:33,,TRUE,32.10852,34.81559,0,12,2,24
219614,?,219614a41,219614a,17033,1,0,?? ????,41,26142,??????? ?????,16:37:00,16:36:00,FALSE,32.0476,34.81637,0,0,2.333333333,0
315068,?,315068c33,315068c,28055,2,0,????-????,33,21125,???? ???/???????,16:09:00,16:09:00,FALSE,32.07828,34.801216,10,41,3,123
112164,?,112164c15,112164c,15066,1,0,"?""?-?""?",15,27059,??? ?'????????/?? ???,12:20:00,12:20:00,FALSE,32.092865,34.836945,5,21,2.4,50.4
311515,?,311515b31,311515b,53073,2,0,"?????-????""?-?????",31,25250,"???? ????/??""?",20:15:43,,TRUE,32.03914,34.76682,0,7,3,21
320775,?,320775a24,320775a,12172,2,0,"?????-????""?-?????",24,33243,???????/?????,12:04:00,12:04:00,FALSE,32.02272,34.77684,3,17,2.75,46.75
121426,?,121426a21,121426a,13608,1,1,???? ????? ?????,21,39115,?????/????? ?????? ?????,15:33:00,15:34:00,FALSE,32.27458,34.85884,4,16,1.333333333,21.33333333
311547,?,311547a18,311547a,18099,2,#,????? ?????? ???????????+????? ?????,18,36269,??????/????,8:32:00,8:33:00,FALSE,32.01459,34.76388,5,34,2.333333333,79.33333333
111397,?,111397c52,111397c,10572,1,#,???? ????? ?????,52,21547,???â€™???/???? ?????,6:53:01,,TRUE,32.118008,34.802147,0,0,0.666666667,0
113844,?,113844c19,113844c,10347,1,#,?????,19,26966,????? ????/???? 2,7:37:00,7:37:00,FALSE,32.147633,34.803352,0,57,3,171
114937,?,114937c8,114937c,12238,2,0,"?""?-?""?",8,25592,?????/??' ???????,7:30:00,7:30:00,FALSE,32.071426,34.77888,1,18,2,36
411037,?,411037a39,411037a,17034,1,0,?????-??? ???,39,21001,???? ???/??? ???? ????,8:02:00,8:02:00,FALSE,32.05961,34.82024,0,12,1,12
115408,?,115408c4,115408c,10292,2,0,"?""?-?""?",4,32450,???? ?? ??????/??? ???? ????,18:29:00,18:29:00,FALSE,32.07209,34.908653,2,31,2.6,80.6
314933,?,314933c10,314933c,11436,2,0,????-????,10,35326,??? 36,18:10:00,18:10:00,FALSE,32.002796,34.85885,0,1,1,1
314643,?,314643c1,314643c,19205,2,0,????-????,1,26806,??????,11:39:00,11:39:00,FALSE,32.114227,34.841354,0,0,2.666666667,0
115189,?,115189c29,115189c,11266,1,0,"?""?-?""?",29,21828,??? ???? ?????/???? ??????,5:33:32,,TRUE,32.108,34.835243,0,5,2.5,12.5
314302,?,314302a1,314302a,12172,2,0,"?????-????""?-?????",1,36405,????? ????,14:18:00,14:18:00,FALSE,32.02573,34.79718,5,5,2.857142857,14.28571429
113567,?,113567c2,113567c,15066,2,0,"?""?-?""?",2,25365,??????/???? ?????,13:59:02,,TRUE,32.070194,34.764908,0,2,3.25,6.5
220884,?,220884a46,220884a,13104,1,0,?? ????,46,31202,"???""? ?? ?????",6:53:00,6:53:00,FALSE,32.0487,34.84915,0,5,3,15
411080,?,411080a4,411080a,14045,2,0,?????-??? ??,4,26070,????/???? ???,7:56:00,7:56:00,FALSE,32.05677,34.81138,1,8,2.333333333,18.66666667
113978,?,113978c27,113978c,13166,1,0,"?""?-?""?",27,25740,"???""? ???/???? ???",12:43:00,12:43:00,FALSE,32.064026,34.796566,0,1,3,3
310224,?,310224c31,310224c,10129,2,0,"?????-????""?-?????",31,36285,????????/??' ?? ???,12:31:00,12:31:00,FALSE,32.024296,34.76566,2,10,2,20
314923,?,314923c19,314923c,12446,2,0,????-????,19,32335,???????/??? ???????,17:31:00,17:31:00,FALSE,32.074474,34.883057,0,8,1.333333333,10.66666667
413359,?,413359a29,413359a,16054,2,0,?????-??? ??,29,25642,??? ?????/????????,10:36:00,10:36:00,FALSE,32.05431,34.78799,4,25,2.5,62.5
314592,?,314592a50,314592a,13146,2,#,????? ?????? ???????????+????? ?????,50,33823,??? ?????/???? ???????,14:34:04,,TRUE,32.0303,34.77423,0,8,2,16
218891,?,218891a7,218891a,33062,2,0,?? ????,7,26133,???? ??/???????,12:08:56,,TRUE,32.07702,34.81372,0,4,3,12
119838,?,119838a1,119838a,12619,2,#,???? ????? ?????,1,26863,???? ????,12:30:00,12:30:00,FALSE,32.12964,34.86013,0,0,1.333333333,0
219621,?,219621a7,219621a,33027,1,0,?? ????,7,26432,???? ??/?????,13:44:00,13:44:00,FALSE,32.10688,34.82114,1,5,2.5,12.5
211218,?,211218b23,211218b,17009,2,0,?? ????,23,25872,????? ?? ????/??' ??? ????,10:09:25,,TRUE,32.0801,34.7849,0,5,1.066666667,5.333333333
115268,?,115268c13,115268c,13138,1,0,"?""?-?""?",13,35615,??????/??????,5:05:44,,TRUE,32.096905,34.850834,0,1,2,2
111285,?,111285b2,111285b,13608,1,#,???? ????? ?????,2,30254,???? ???? ?????,19:41:21,,TRUE,32.32401,34.87585,0,0,1.666666667,0
315055,?,315055c29,315055c,28055,2,0,????-????,29,21076,"?????/??""?",16:23:00,16:24:00,FALSE,32.07234,34.80868,4,23,3,69
315106,?,315106c30,315106c,11168,1,0,????-????,30,31671,????? ???? ????/???? ????,20:20:00,20:20:00,FALSE,32.05514,34.86388,0,4,3,12
111483,?,111483b13,111483b,59021,1,#,???? ????? ?????,13,21158,??? ??????/????????,20:03:00,20:03:00,FALSE,32.08606,34.78202,2,19,2.5,47.5
311902,?,311902c9,311902c,15042,1,0,?? ??-??? ??,9,20305,???? ????/???????,15:11:00,15:11:00,FALSE,32.115063,34.8253,2,27,3.333333333,90
219203,?,219203a50,219203a,13104,2,0,?? ????,50,21446,?????? ?'/?? ?????,9:10:00,9:10:00,FALSE,32.09505,34.77555,1,1,2.5,2.5
211231,?,211231b6,211231b,27004,1,0,?? ????,6,20652,?????????/?? ?????,15:22:00,15:22:00,FALSE,32.08744,34.7729,0,7,0.466666667,3.266666667
317298,?,317298a21,317298a,12172,2,0,"?????-????""?-?????",21,36387,????????/???????,20:53:26,,TRUE,32.01649,34.78276,0,1,2.666666667,2.666666667
212204,?,212204b38,212204b,17009,1,0,?? ????,38,21287,??? ?? ??/??' ??? ?????,19:52:58,,TRUE,32.04514,34.8081,0,0,1.2,0
221277,?,221277a6,221277a,22007,1,0,?? ????,6,26783,???? ?????/????? ??????,5:07:02,,TRUE,32.1176,34.834,0,2,2.5,5
210323,?,210323b15,210323b,16061,2,0,?????-??? ??,15,26138,?????????/??????,14:07:00,14:07:00,FALSE,32.07932,34.81419,3,14,2.875,40.25
311570,?,311570a6,311570a,12171,2,#,????? ?????? ???????????+????? ?????,6,33382,????????/????????,7:15:00,7:15:00,FALSE,32.0036,34.76298,3,12,2.8,33.6
111309,?,111309b6,111309b,10525,1,#,???? ????? ?????,6,26912,??? ???????/??????? ???????,19:49:00,19:49:00,FALSE,32.17542,34.8514,0,2,1,2
119569,?,119569a31,119569a,10531,1,#,???? ????? ?????,31,21270,???? ???/???? ??????,10:47:00,10:47:00,FALSE,32.10656,34.82745,0,17,2,34
315858,?,315858a28,315858a,12172,2,0,"?????-????""?-?????",28,36391,?????? ?????/???????,16:59:00,16:59:00,FALSE,32.03185,34.77066,0,8,2.777777778,22.22222222
119308,?,119308a23,119308a,10600,2,#,???? ????? ?????,23,39769,?. ?????? ?????,15:07:00,15:08:00,FALSE,32.32669,34.85945,0,0,1,0
312267,?,312267c40,312267c,34046,2,0,?????-?? ??,40,25682,"???? ????/??' ???""?",7:09:21,,TRUE,32.057022,34.791927,0,20,2.75,55
120965,?,120965a30,120965a,22006,2,1,???? ????? ?????,30,26777,???? ??????/?????,18:55:33,,TRUE,32.11305,34.83629,0,0,1.333333333,0
114203,?,114203c45,114203c,81001,2,0,"?""?-?""?",45,32270,?'????????/????? ?????????,10:29:05,,TRUE,32.092396,34.854626,0,10,2.916666667,29.16666667
112439,?,112439c31,112439c,12278,2,#,???? ????? ?????,31,21830,???? ??????/????,20:04:56,,TRUE,32.112816,34.839687,0,0,1,0
218887,?,218887a20,218887a,17009,1,0,?? ????,20,21531,??? ??? ????/??? ?????????,7:14:08,,TRUE,32.06194,34.79975,0,7,1.333333333,9.333333333
111243,?,111243b28,111243b,10605,2,#,???? ????? ?????,28,39234,??. ??????/???????,12:27:00,12:27:00,FALSE,32.32147,34.85608,0,6,1.307692308,7.846153846
315955,?,315955a36,315955a,21004,2,#,????? ?????? ???????????+????? ?????,36,33359,"????????/????""?",16:40:00,16:40:00,FALSE,32.02637,34.76607,1,15,3,45
313127,?,313127c12,313127c,16040,1,0,?? ??-??? ??,12,21675,??? ????/??? ???? ????,19:18:00,19:18:00,FALSE,32.07136,34.789196,20,38,2.714285714,103.1428571
